timestamp tagid tag_x tag_y tag_z tag_roll tag_pitch tag_yaw
05:27.269 0 -2.055583 -16.451326 7.422400 167.01 -14.54 -153.57
05:27.303 0 -2.073054 -16.345780 7.600715 176.38 -13.11 -153.53
05:27.338 0 -2.073980 -16.327321 7.679214 8.80 164.84 24.07
05:27.371 0 -2.063664 -16.250483 7.690106 4.79 166.70 21.36
05:27.403 0 -2.044707 -16.188282 7.659514 13.34 166.06 17.85
05:27.436 0 -2.015875 -16.126137 7.701614 15.75 169.06 15.96
05:27.470 0 -2.003335 -16.066096 7.769438 3.35 165.47 15.83
05:27.504 0 -2.001903 -16.019591 7.652103 13.31 164.62 13.15
05:27.539 0 -2.023598 -15.990230 7.745900 170.95 -8.30 -167.36
05:27.572 0 -2.032445 -15.950464 7.712001 10.40 166.74 10.42
05:27.607 0 -2.034155 -15.931267 7.781773 10.63 167.28 8.82
05:27.637 0 -2.018344 -15.911348 7.731704 10.87 167.49 7.37
05:27.671 0 -2.021040 -15.870505 7.741278 173.00 -12.39 -172.71
05:27.706 0 -1.988902 -15.793378 7.691384 13.80 168.45 3.68
05:27.738 0 -1.970977 -15.706886 7.781021 14.03 168.76 2.68
05:27.771 0 -1.976218 -15.626489 8.043572 177.07 1.59 -177.00
