timestamp tagid tag_x tag_y tag_z tag_roll tag_pitch tag_yaw
11:49.270 0 2.735910 4.390341 4.813218 5.37 -165.05 169.20
11:49.306 0 2.788139 4.390322 4.891640 1.95 -159.49 170.92
11:49.336 0 2.712691 4.213864 4.870932 2.91 -165.52 169.68
11:49.368 0 2.635333 4.151351 4.820498 151.63 -12.63 -17.63
11:49.435 0 2.416604 3.997447 4.908266 6.38 -164.91 170.03
11:49.602 0 1.754581 3.476941 4.964537 12.92 -166.53 166.82
11:49.636 0 1.694890 3.424698 5.055797 152.75 -7.67 -21.69
11:49.671 0 1.710825 3.432595 5.308304 178.23 -14.82 -17.01
11:49.703 0 1.713985 3.410321 5.172456 160.06 -11.24 -21.37
11:49.735 0 1.752733 3.468399 5.218747 5.56 -170.19 162.81
11:49.768 0 1.802697 3.524101 5.111093 1.34 -160.80 161.78
11:49.834 0 1.998716 3.713474 5.169152 175.86 -20.63 -20.10
11:50.169 0 3.506195 4.704079 4.197207 176.93 -19.69 -17.53
11:50.237 0 3.442920 4.681892 3.964256 176.28 -11.72 -18.33
11:50.268 0 3.443261 4.803688 4.014881 177.39 -23.62 -16.98
11:50.335 0 3.360969 4.933128 3.820843 142.43 -28.68 -30.05
11:50.368 0 3.330389 4.945393 3.693227 178.65 -17.79 -15.18
11:50.403 0 3.484017 5.035318 3.995892 170.94 -19.68 -18.08
11:50.467 0 3.355678 4.807902 3.721311 179.83 -13.17 -16.75
11:50.569 0 3.150304 4.700424 3.969725 165.13 -34.83 -18.63
11:50.602 0 3.058897 4.630141 4.010688 144.16 -20.97 -27.51
11:50.667 0 2.863276 4.474026 4.098089 1.36 -162.20 166.12
11:50.734 0 2.724461 4.471131 4.168616 160.97 -29.56 -19.98
11:50.867 0 2.889119 4.653170 3.828711 178.21 -7.94 -16.09
12:02.104 0 -4.428250 -3.747597 -3.135133 6.41 178.69 -170.52
12:02.166 0 -4.200257 -3.585364 -3.421797 163.77 -4.73 10.64
12:02.232 0 -3.935716 -3.459057 -2.961500 175.34 -4.96 12.98
12:02.299 0 -3.511151 -3.337392 -3.084672 9.09 -174.50 -167.09
12:02.332 0 -3.317738 -3.282751 -3.176215 14.27 -170.74 -165.24
12:02.467 0 -2.543148 -3.116106 -2.946835 166.56 -8.26 15.65
12:02.503 0 -2.454730 -3.102960 -2.875767 5.74 -179.67 -162.63
12:02.535 0 -2.451676 -3.104816 -2.899757 175.94 -13.68 18.73
12:02.569 0 -2.495402 -3.087118 -2.981732 3.58 168.12 -160.70
12:02.633 0 -2.536649 -3.030871 -3.059960 6.33 166.36 -159.21
12:02.667 0 -2.426868 -2.814675 -2.985578 170.36 -12.27 20.78
12:02.703 0 -2.379107 -2.732134 -3.005186 7.55 172.24 -159.05
12:02.736 0 -2.325185 -2.670375 -2.853128 2.01 -171.48 -156.54
12:02.769 0 -2.301011 -2.607980 -2.855258 4.29 175.03 -156.93
12:02.804 0 -2.267757 -2.567607 -2.816520 0.56 175.30 -156.51
12:02.834 0 -2.236836 -2.537609 -2.942408 173.38 -19.47 24.28
12:02.870 0 -2.192882 -2.459457 -2.660081 176.86 -12.65 25.32
12:02.901 0 -2.194384 -2.417786 -2.739287 3.14 178.76 -154.42
12:02.970 0 -2.194910 -2.341637 -2.718715 177.98 -13.53 30.50
12:03.002 0 -2.254866 -2.315218 -2.695757 174.29 -15.93 30.74
12:08.035 0 2.473622 5.362835 1.033342 5.05 -170.08 -80.99
12:08.133 0 2.523941 5.081392 1.060222 7.11 -175.33 -79.16
12:08.237 0 2.256978 4.969320 0.813911 9.41 -173.19 -76.29
12:08.399 0 1.803775 5.290627 0.327848 15.52 172.00 -82.31
12:08.533 0 1.724784 5.974868 0.631212 1.16 -178.37 -79.94
12:08.564 0 1.691638 6.106021 0.667868 1.35 -178.61 -80.83
12:09.032 0 2.276965 5.434072 0.751907 169.89 7.10 108.72
12:09.167 0 2.433196 4.784374 0.574327 162.77 1.21 115.11
12:09.331 0 2.497926 4.775975 0.612056 172.62 7.78 123.25
12:09.432 0 2.635895 4.564283 0.519564 164.25 -2.98 126.59
12:09.466 0 2.629258 4.490271 0.423123 164.35 3.26 129.94
12:09.532 0 2.646986 4.252750 0.487368 170.40 6.08 133.20
12:09.634 0 2.757016 3.898389 0.328738 167.45 1.49 138.89
12:09.731 0 3.022314 3.975965 0.415251 15.90 -170.02 -33.48
12:09.764 0 3.061050 4.041724 0.036506 158.94 1.82 144.70
12:09.832 0 3.210129 4.220251 0.011927 22.03 -172.09 -28.34
12:09.865 0 3.301645 4.295831 0.414713 1.74 174.74 -30.21
12:09.899 0 3.340699 4.354642 0.456964 7.99 -177.60 -26.58
12:09.934 0 3.343172 4.386486 0.329244 10.55 -179.36 -26.37
12:09.968 0 3.370040 4.371933 0.274846 12.67 -176.85 -24.51
12:10.001 0 3.445705 4.332068 0.429076 169.11 -13.96 154.25
12:10.033 0 3.488636 4.283430 0.382142 7.35 -177.48 -21.78
12:10.066 0 3.516758 4.264275 0.416748 11.29 -174.68 -19.90
12:10.099 0 3.552269 4.220949 0.404345 10.66 -179.58 -19.03
12:10.133 0 3.638848 4.186149 0.643166 176.02 -8.72 161.74
12:10.164 0 3.661058 4.093632 0.352523 164.17 -12.87 162.30
12:10.233 0 3.708842 3.887785 0.458753 168.88 -4.88 164.68
12:10.599 0 3.116750 3.080137 0.406732 18.33 176.81 -15.98
12:10.632 0 3.105724 3.041337 0.405543 21.94 -177.52 -16.17
12:10.666 0 3.101067 3.009280 0.762442 6.55 -176.08 -18.42
12:10.699 0 3.057259 3.043848 0.400931 169.73 -3.84 159.71
12:10.733 0 3.079346 3.067685 0.341737 19.06 -179.35 -18.62
